# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 16:09:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN k2_name:        K2 ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
#
loc_rowid,pl_name,hostname,k2_name,default_flag,disposition,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim
3379,K2-384 e,K2-384,K2-384 e,1,CONFIRMED,9.71504300000,0.00100300000,-0.00073900000,0,,,,,1.34500000,0.13900000,-0.08200000,0,,,,,,,,,,,,,,,,,0.03540000,0.00400000,-0.00200000,0,3623.00,138.00,-138.00,0,0.348000,0.011000,-0.010000,0,0.330000,0.009000,-0.009000,0,,,,,4.874000,0.028000,-0.028000,0,,,,
3380,K2-384 e,K2-384,K2-384 e,0,CONFIRMED,9.71601000000,0.00083000000,-0.00080000000,0,,,,,1.14000000,0.23000000,-0.19000000,0,,,,,,,,,0.17500000,0.01300000,-0.01300000,0,1.9920000,0.1440000,-0.1920000,0,0.04060000,0.00260000,-0.00460000,0,,,,,0.257000,0.049000,-0.032000,0,,,,,,,,,,,,,,,,
3381,K2-384 f,K2-384,K2-384 f,0,CONFIRMED,13.62757000000,0.00092000000,-0.00069000000,0,,,,,1.78000000,0.36000000,-0.30000000,0,,,,,,,,,0.43700000,0.02000000,-0.02300000,0,2.1600000,0.1200000,-0.1680000,0,0.06360000,0.00380000,-0.00700000,0,,,,,0.257000,0.049000,-0.032000,0,,,,,,,,,,,,,,,,
3382,K2-384 f,K2-384,K2-384 f,1,CONFIRMED,13.62749000000,0.00034200000,-0.00057400000,0,,,,,2.22200000,0.09100000,-0.08200000,0,,,,,,,,,,,,,,,,,0.05850000,0.00200000,-0.00100000,0,3623.00,138.00,-138.00,0,0.348000,0.011000,-0.010000,0,0.330000,0.009000,-0.009000,0,,,,,4.874000,0.028000,-0.028000,0,,,,
3383,K2-384 f,K2-384,K2-384 f,0,CONFIRMED,13.62740000000,0.00120000000,-0.00190000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.05750000,0.00250000,-0.00230000,0,3860.00,,,0,0.257000,0.032000,-0.032000,0,,,,,,,,,,,,,,,,
3384,K2-385 b,K2-385,K2-385 b,0,CONFIRMED,2.38098000000,0.00017000000,-0.00018000000,0,,,,,1.72000000,0.17000000,-0.31000000,0,,,,,,,,,0.05060000,0.00340000,-0.00350000,0,1.9200000,0.1440000,-0.1920000,0,0.02150000,0.00170000,-0.00380000,0,,,,,0.734000,0.039000,-0.016000,0,,,,,,,,,,,,,,,,
3385,K2-385 b,K2-385,K2-385 b,1,CONFIRMED,2.38086700000,0.00016100000,-0.00021600000,0,,,,,1.53900000,0.14500000,-0.12600000,0,,,,,,,,,,,,,,,,,0.01850000,0.00100000,-0.00100000,0,4844.00,138.00,-138.00,0,0.761000,0.057000,-0.052000,0,0.927000,0.412000,-0.286000,0,,,,,4.640000,0.150000,-0.150000,0,,,,
3386,K2-386 b,K2-386,K2-386 b,1,CONFIRMED,7.47322300000,0.00037400000,-0.00031200000,0,,,,,2.32000000,0.07100000,-0.06700000,0,,,,,,,,,,,,,,,,,0.02190000,0.00000000,0.00000000,0,5749.00,22.00,-22.00,0,0.970000,0.023000,-0.022000,0,0.911000,0.088000,-0.083000,0,,,,,4.424000,0.036000,-0.036000,0,,,,
3387,K2-386 b,K2-386,K2-386 b,0,CONFIRMED,7.47372000000,0.00084000000,-0.00077000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.02318000,0.00160000,-0.00094000,0,5592.00,,,0,1.010000,0.030000,-0.030000,0,,,,,,,,,,,,,,,,
3388,K2-386 b,K2-386,K2-386 b,0,CONFIRMED,7.47331000000,0.00031000000,-0.00031000000,0,,,,,2.74000000,0.14000000,-0.27000000,0,,,,,,,,,0.06610000,0.00210000,-0.00210000,0,3.5568000,0.0912000,-0.1272000,0,0.02479000,0.00100000,-0.00228000,0,,,,,1.012000,0.032000,-0.031000,0,,,,,,,,,,,,,,,,
3389,K2-387 b,K2-387,K2-387 b,0,CONFIRMED,28.73599800000,0.00168800000,-0.00163600000,0,,,,,4.00000000,1.60000000,-1.60000000,0,,,,,,,,,,,,,2.9904000,0.1488000,-0.1104000,0,0.10490000,0.00880000,-0.00380000,0,,,,,0.350000,,,0,,,,,,,,,,,,,,,,
3390,K2-387 b,K2-387,K2-387 b,1,CONFIRMED,28.73532700000,0.00099200000,-0.00099400000,0,,,,,7.32200000,0.26800000,-0.26400000,0,,,,,,,,,,,,,,,,,0.11460000,0.00200000,-0.00200000,0,3572.00,138.00,-138.00,0,0.585000,0.018000,-0.018000,0,0.570000,0.051000,-0.048000,0,,,,,4.660000,0.046000,-0.046000,0,,,,
3391,K2-387 b,K2-387,K2-387 b,0,CONFIRMED,28.73420000000,0.00110000000,-0.00110000000,0,,,,,8.22000000,1.31000000,-0.60000000,0,,,,,,,,,1.39800000,0.03200000,-0.03300000,0,3.2880000,0.1440000,-0.1680000,0,0.11340000,0.00670000,-0.00760000,0,,,,,0.664000,0.098000,-0.020000,0,,,,,,,,,,,,,,,,
3392,K2-388 b,K2-388,K2-388 b,0,CONFIRMED,6.33906900000,0.00022500000,-0.00018600000,0,,,,,3.66000000,0.33000000,-0.22900000,0,,,,,,,,,,,,,3.2000000,,,0,0.03740000,0.00200000,-0.00100000,0,5367.00,138.00,-138.00,0,0.897000,0.058000,-0.053000,0,0.842000,0.376000,-0.259000,0,,,,,4.456000,0.150000,-0.150000,0,,,,
3393,K2-388 b,K2-388,K2-388 b,0,CONFIRMED,6.33906900000,0.00022500000,-0.00018600000,0,,,,,3.66000000,0.33000000,-0.22900000,0,,,,,,,,,,,,,,,,,0.03740000,0.00200000,-0.00100000,0,5367.00,138.00,-138.00,0,0.897000,0.058000,-0.053000,0,0.842000,0.376000,-0.259000,0,,,,,4.456000,0.150000,-0.150000,0,,,,
3394,K2-388 b,K2-388,K2-388 b,0,CONFIRMED,6.33926770000,0.00020370000,-0.00020370000,0,,,,,3.91968000,0.25245700,-0.25245700,0,120.0020,,,0,922.00,,,0,0.17390000,0.00909737,-0.00909737,0,3.0200000,0.1770000,-0.1770000,0,,,,,5289.00,120.90,-120.90,0,0.930000,0.050000,-0.050000,0,,,,,,,,,4.460000,0.080000,-0.080000,0,,,,
3395,K2-388 b,K2-388,K2-388 b,1,CONFIRMED,6.33932000000,0.00013000000,-0.00013000000,0,,,,,3.90000000,0.20000000,-0.10000000,0,138.0000,17.0000,-15.0000,0,874.00,26.00,-25.00,0,,,,,,,,,,,,,5310.00,100.00,-100.00,0,0.910000,0.038000,-0.038000,0,0.930000,0.040000,-0.040000,0,,,,,4.420000,0.081000,-0.081000,0,,,,
3396,K2-389 b,K2-389,K2-389 b,1,CONFIRMED,8.58289000000,0.00041000000,-0.00041000000,0,,,,,2.33000000,0.12000000,-0.06000000,0,179.0000,20.0000,-19.0000,0,932.00,25.00,-25.00,0,,,,,,,,,,,,,5773.00,100.00,-100.00,0,1.094000,0.041000,-0.041000,0,0.990000,0.050000,-0.050000,0,,,,,4.310000,0.100000,-0.100000,0,,,,
3397,K2-389 b,K2-389,K2-389 b,0,CONFIRMED,8.58404300000,0.00088800000,-0.00202600000,0,,,,,2.18400000,0.11800000,-0.11400000,0,,,,,,,,,,,,,,,,,0.01850000,0.00100000,0.00000000,0,5782.00,138.00,-138.00,0,1.084000,0.067000,-0.061000,0,0.802000,0.357000,-0.246000,0,,,,,4.273000,0.150000,-0.150000,0,,,,
3398,K2-389 b,K2-389,K2-389 b,0,CONFIRMED,8.58356600000,0.00109600000,-0.00100900000,0,,,,,2.11800000,0.15800000,-0.14600000,0,,,,,,,,,,,,,3.1000000,,,0,0.01790000,0.00100000,-0.00100000,0,5782.00,138.00,-138.00,0,1.084000,0.067000,-0.061000,0,0.802000,0.357000,-0.246000,0,,,,,4.273000,0.150000,-0.150000,0,,,,
3399,K2-389 c,K2-389,K2-389 c,1,CONFIRMED,20.85133700000,0.00280400000,-0.00298100000,0,,,,,2.04000000,0.15100000,-0.13800000,0,,,,,,,,,,,,,,,,,0.01720000,0.00100000,-0.00100000,0,5782.00,138.00,-138.00,0,1.084000,0.067000,-0.061000,0,0.802000,0.357000,-0.246000,0,,,,,4.273000,0.150000,-0.150000,0,,,,
3400,K2-389 c,K2-389,K2-389 c,0,CONFIRMED,20.85133700000,0.00280400000,-0.00298100000,0,,,,,2.04000000,0.15100000,-0.13800000,0,,,,,,,,,,,,,5.2000000,,,0,0.01720000,0.00100000,-0.00100000,0,5782.00,138.00,-138.00,0,1.084000,0.067000,-0.061000,0,0.802000,0.357000,-0.246000,0,,,,,4.273000,0.150000,-0.150000,0,,,,
3401,K2-39 b,K2-39,K2-39 b,0,CONFIRMED,4.60280000000,0.03420000000,-0.02890000000,0,,,,,,,,,,,,,,,,,,,,,8.1840000,0.1920000,-0.2160000,0,0.01780000,0.00120000,-0.00060000,0,4911.00,25.00,-25.00,0,3.120570,,,0,,,,,,,,,,,,,,,,
3402,K2-39 b,K2-39,K2-39 b,1,CONFIRMED,4.60543000000,0.00046000000,-0.00046000000,0,,,,,6.27704000,1.68135000,-1.68135000,0,,,,,,,,,0.03700000,0.00340000,-0.00340000,0,,,,,,,,,4881.00,20.00,-20.00,0,2.970000,0.770000,-0.770000,0,0.660000,0.560000,-0.560000,0,,,,,3.440000,0.070000,-0.070000,0,0.040000,0.010000,-0.010000,0
3403,K2-39 b,K2-39,K2-39 b,0,CONFIRMED,4.60498290000,,,0,,,,,1.67000000,,,0,,,,,,,,,0.04320000,,,0,8.7900000,,,0,0.01872000,,,0,4843.00,,,0,0.740000,,,0,,,,,,,,,,,,,,,,
3404,K2-39 b,K2-39,K2-39 b,0,CONFIRMED,4.60497000000,0.00077000000,-0.00077000000,0,0.0574000000,0.0012000000,-0.0012000000,0,5.71000000,0.63000000,-0.63000000,0,1356.0000,175.0000,-175.0000,0,1670.00,54.00,-54.00,0,,,,,,,,,0.01790000,0.00130000,-0.00130000,0,4912.00,60.00,-60.00,0,2.930000,0.210000,-0.210000,0,1.192000,0.085000,-0.070000,0,,,,,3.580000,0.050000,-0.050000,0,,,,
3405,K2-39 b,K2-39,K2-39 b,0,CONFIRMED,4.60808540736,0.00408883100,-0.00408883100,0,,,,,7.04461252,1.30954090,-1.30954090,0,378.5469,,,0,1124.99,,,0,0.04355578,0.00463382,-0.00463382,0,8.9037215,0.6699032,-0.6699032,0,,,,,4911.00,25.00,-25.00,0,3.120570,,,0,,,,,,,,,4.438000,,,0,,,,
3406,K2-39 b,K2-39,K2-39 b,0,CONFIRMED,4.60547000000,0.00047000000,-0.00047000000,0,,,,,6.40000000,0.41000000,-0.17000000,0,1370.0000,220.0000,-180.0000,0,1550.00,58.00,-55.00,0,,,,,,,,,,,,,4915.00,100.00,-100.00,0,3.080000,0.140000,-0.140000,0,1.380000,0.160000,-0.160000,0,,,,,3.580000,0.080000,-0.080000,0,,,,
3407,K2-39 b,K2-39,K2-39 b,0,CONFIRMED,4.60497000000,0.00071000000,-0.00071000000,0,0.0570800000,0.0009800000,-0.0009800000,0,7.09000000,0.00000000,0.00000000,0,1148.0000,201.0000,-201.0000,0,,,,,,,,,0.0000000,1.4000000,-1.4000000,0,0.02520000,0.00270000,-0.00270000,0,4993.00,72.00,-72.00,0,2.590000,0.210000,-0.210000,0,1.170000,0.060000,-0.060000,0,,,,,3.682000,0.056000,-0.056000,0,,,,
3408,K2-39 b,K2-39,K2-39 b,0,CONFIRMED,4.60543000000,0.00046000000,-0.00046000000,0,0.0620000000,0.0100000000,-0.0120000000,0,8.20000000,1.10000000,-1.10000000,0,,,,,,,,,,,,,,,,,0.01925000,0.00099000,-0.00076000,0,4881.00,20.00,-20.00,0,3.880000,0.480000,-0.420000,0,1.530000,0.130000,-0.120000,0,,,,,3.440000,0.070000,-0.070000,0,0.036000,0.014000,-0.012000,0
3409,K2-390 b,K2-390,K2-390 b,1,CONFIRMED,3.31279200000,0.00010000000,-0.00010400000,0,,,,,4.66200000,0.31300000,-0.34300000,0,,,,,,,,,,,,,,,,,0.04420000,0.00100000,-0.00200000,0,5558.00,138.00,-138.00,0,0.966000,0.059000,-0.056000,0,0.789000,0.351000,-0.239000,0,,,,,4.368000,0.150000,-0.150000,0,,,,
3410,K2-390 b,K2-390,K2-390 b,0,CONFIRMED,3.31279200000,0.00010000000,-0.00010400000,0,,,,,4.66200000,0.31300000,-0.34300000,0,,,,,,,,,,,,,2.5000000,,,0,0.04420000,0.00100000,-0.00200000,0,5558.00,138.00,-138.00,0,0.966000,0.059000,-0.056000,0,0.789000,0.351000,-0.239000,0,,,,,4.368000,0.150000,-0.150000,0,,,,
3411,K2-390 b,K2-390,K2-390 b,0,CONFIRMED,3.31292140000,0.00000780000,-0.00000780000,0,,,,,4.28877000,0.24703700,-0.24703700,0,260.9650,,,0,1119.00,,,0,0.18150000,0.00629537,-0.00629537,0,2.0970000,0.1890000,-0.1890000,0,,,,,5512.00,126.50,-126.50,0,0.980000,0.050000,-0.050000,0,,,,,,,,,4.440000,0.080000,-0.080000,0,,,,
3412,K2-391 b,K2-391,K2-391 b,0,CONFIRMED,4.62265400000,0.00022300000,-0.00025200000,0,,,,,1.37100000,0.28400000,-0.18800000,0,,,,,,,,,,,,,2.7000000,,,0,0.02220000,0.00100000,-0.00100000,0,5543.00,138.00,-138.00,0,0.566000,0.112000,-0.076000,0,0.757000,0.341000,-0.240000,0,,,,,4.973000,0.150000,-0.150000,0,,,,
3413,K2-391 b,K2-391,K2-391 b,1,CONFIRMED,4.62265400000,0.00022300000,-0.00025200000,0,,,,,1.37100000,0.28400000,-0.18800000,0,,,,,,,,,,,,,,,,,0.02220000,0.00100000,-0.00100000,0,5543.00,138.00,-138.00,0,0.566000,0.112000,-0.076000,0,0.757000,0.341000,-0.240000,0,,,,,4.973000,0.150000,-0.150000,0,,,,
3414,K2-392 b,K2-392,K2-392 b,1,CONFIRMED,15.39872300000,0.00242200000,-0.00193000000,0,,,,,1.85000000,0.16100000,-0.15400000,0,,,,,,,,,,,,,,,,,0.01600000,0.00100000,-0.00100000,0,5726.00,138.00,-138.00,0,1.058000,0.070000,-0.065000,0,0.841000,0.370000,-0.258000,0,,,,,4.314000,0.150000,-0.150000,0,,,,
3415,K2-392 b,K2-392,K2-392 b,0,CONFIRMED,15.39872300000,0.00242200000,-0.00193000000,0,,,,,1.85000000,0.16100000,-0.15400000,0,,,,,,,,,,,,,3.5000000,,,0,0.01600000,0.00100000,-0.00100000,0,5726.00,138.00,-138.00,0,1.058000,0.070000,-0.065000,0,0.841000,0.370000,-0.258000,0,,,,,4.314000,0.150000,-0.150000,0,,,,
3416,K2-393 b,K2-393,K2-393 b,1,CONFIRMED,10.41318100000,0.00093200000,-0.00069700000,0,,,,,2.35200000,0.17500000,-0.16700000,0,,,,,,,,,,,,,,,,,0.02010000,0.00100000,-0.00100000,0,5678.00,138.00,-138.00,0,1.071000,0.065000,-0.060000,0,0.881000,0.381000,-0.269000,0,,,,,4.321000,0.150000,-0.150000,0,,,,
3417,K2-393 b,K2-393,K2-393 b,0,CONFIRMED,10.41144000000,0.00051000000,-0.00046000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.02025000,0.00080000,-0.00150000,0,5540.00,,,0,1.120000,0.060000,-0.060000,0,,,,,,,,,,,,,,,,
3418,K2-394 b,K2-394,K2-394 b,0,CONFIRMED,5.09582000000,0.00025000000,-0.00026000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.02350000,0.00370000,-0.00120000,0,4490.00,,,0,0.580000,0.070000,-0.060000,0,,,,,,,,,,,,,,,,
3419,K2-394 b,K2-394,K2-394 b,1,CONFIRMED,5.09571700000,0.00011500000,-0.00011500000,0,,,,,1.69200000,0.13600000,-0.12600000,0,,,,,,,,,,,,,,,,,0.02450000,0.00100000,-0.00100000,0,4938.00,138.00,-138.00,0,0.631000,0.044000,-0.040000,0,0.478000,0.214000,-0.147000,0,,,,,4.515000,0.150000,-0.150000,0,,,,
3420,K2-394 b,K2-394,K2-394 b,0,CONFIRMED,5.09579830000,0.00001460000,-0.00001460000,0,,,,,1.92318000,0.17682000,-0.17682000,0,28.5068,,,0,643.00,,,0,0.07140000,0.00309066,-0.00309066,0,1.7720000,0.1370000,-0.1370000,0,,,,,4197.00,117.60,-117.60,0,0.700000,0.060000,-0.060000,0,,,,,,,,,4.560000,0.110000,-0.110000,0,,,,
3421,K2-395 b,K2-395,K2-395 b,0,CONFIRMED,4.80335200000,0.00035700000,-0.00046600000,0,,,,,2.59700000,0.19200000,-0.17800000,0,,,,,,,,,,,,,2.5000000,,,0,0.03040000,0.00100000,-0.00100000,0,5007.00,138.00,-138.00,0,0.783000,0.054000,-0.051000,0,0.952000,0.421000,-0.293000,0,,,,,4.628000,0.150000,-0.150000,0,,,,
3422,K2-395 b,K2-395,K2-395 b,1,CONFIRMED,4.80335200000,0.00035700000,-0.00046600000,0,,,,,2.59700000,0.19200000,-0.17800000,0,,,,,,,,,,,,,,,,,0.03040000,0.00100000,-0.00100000,0,5007.00,138.00,-138.00,0,0.783000,0.054000,-0.051000,0,0.952000,0.421000,-0.293000,0,,,,,4.628000,0.150000,-0.150000,0,,,,
3423,K2-395 c,K2-395,K2-395 c,1,CONFIRMED,8.49128200000,0.00033500000,-0.00030400000,0,,,,,3.39500000,0.28000000,-0.25700000,0,,,,,,,,,,,,,,,,,0.03970000,0.00200000,-0.00200000,0,5007.00,138.00,-138.00,0,0.783000,0.054000,-0.051000,0,0.952000,0.421000,-0.293000,0,,,,,4.628000,0.150000,-0.150000,0,,,,
3424,K2-395 c,K2-395,K2-395 c,0,CONFIRMED,8.49128200000,0.00033500000,-0.00030400000,0,,,,,3.39500000,0.28000000,-0.25700000,0,,,,,,,,,,,,,2.3000000,,,0,0.03970000,0.00200000,-0.00200000,0,5007.00,138.00,-138.00,0,0.783000,0.054000,-0.051000,0,0.952000,0.421000,-0.293000,0,,,,,4.628000,0.150000,-0.150000,0,,,,
3425,K2-396 b,K2-396,K2-396 b,1,CONFIRMED,0.67386200000,0.00001600000,-0.00001900000,0,,,,,1.57900000,0.11400000,-0.10300000,0,,,,,,,,,,,,,,,,,0.01570000,0.00000000,0.00000000,0,5236.00,138.00,-138.00,0,0.920000,0.062000,-0.057000,0,0.954000,0.429000,-0.293000,0,,,,,4.488000,0.150000,-0.150000,0,,,,
3426,K2-396 b,K2-396,K2-396 b,0,CONFIRMED,0.67386200000,0.00001600000,-0.00001900000,0,,,,,1.57900000,0.11400000,-0.10300000,0,,,,,,,,,,,,,1.6000000,,,0,0.01570000,0.00000000,0.00000000,0,5236.00,138.00,-138.00,0,0.920000,0.062000,-0.057000,0,0.954000,0.429000,-0.293000,0,,,,,4.488000,0.150000,-0.150000,0,,,,
3427,K2-396 c,K2-396,K2-396 c,1,CONFIRMED,25.76051000000,0.00199900000,-0.00188700000,0,,,,,3.12400000,0.17800000,-0.11200000,0,,,,,,,,,,,,,,,,,0.03110000,0.00300000,-0.00100000,0,5236.00,138.00,-138.00,0,0.920000,0.062000,-0.057000,0,0.954000,0.429000,-0.293000,0,,,,,4.488000,0.150000,-0.150000,0,,,,
3428,K2-397 b,K2-397,K2-397 b,0,CONFIRMED,3.57232600000,0.00018000000,-0.00015500000,0,,,,,2.41700000,0.18700000,-0.18300000,0,,,,,,,,,,,,,1.3000000,,,0,0.02290000,0.00100000,-0.00100000,0,5387.00,138.00,-138.00,0,0.966000,0.060000,-0.057000,0,0.937000,0.406000,-0.285000,0,,,,,4.435000,0.150000,-0.150000,0,,,,
3429,K2-397 b,K2-397,K2-397 b,1,CONFIRMED,3.57232600000,0.00018000000,-0.00015500000,0,,,,,2.41700000,0.18700000,-0.18300000,0,,,,,,,,,,,,,,,,,0.02290000,0.00100000,-0.00100000,0,5387.00,138.00,-138.00,0,0.966000,0.060000,-0.057000,0,0.937000,0.406000,-0.285000,0,,,,,4.435000,0.150000,-0.150000,0,,,,
3430,K2-398 b,K2-398,K2-398 b,1,CONFIRMED,6.39302500000,0.00113900000,-0.00075000000,0,,,,,2.27400000,0.11300000,-0.11100000,0,,,,,,,,,,,,,,,,,0.01680000,0.00100000,-0.00100000,0,5946.00,20.00,-20.00,0,1.239000,0.032000,-0.030000,0,0.945000,0.090000,-0.083000,0,,,,,4.227000,0.034000,-0.034000,0,,,,
3431,K2-398 b,K2-398,K2-398 b,0,CONFIRMED,6.39302500000,0.00113900000,-0.00075000000,0,,,,,2.27400000,0.11300000,-0.11100000,0,,,,,,,,,,,,,3.7000000,,,0,0.01680000,0.00100000,-0.00100000,0,5946.00,20.00,-20.00,0,1.239000,0.032000,-0.030000,0,0.945000,0.090000,-0.083000,0,,,,,4.227000,0.034000,-0.034000,0,,,,
3432,K2-398 c,K2-398,K2-398 c,0,CONFIRMED,18.78783900000,0.00087700000,-0.00099300000,0,,,,,5.09800000,0.15400000,-0.14600000,0,,,,,,,,,,,,,4.7000000,,,0,0.03770000,0.00100000,-0.00100000,0,5946.00,20.00,-20.00,0,1.239000,0.032000,-0.030000,0,0.945000,0.090000,-0.083000,0,,,,,4.227000,0.034000,-0.034000,0,,,,
3433,K2-398 c,K2-398,K2-398 c,1,CONFIRMED,18.78783900000,0.00087700000,-0.00099300000,0,,,,,5.09800000,0.15400000,-0.14600000,0,,,,,,,,,,,,,,,,,0.03770000,0.00100000,-0.00100000,0,5946.00,20.00,-20.00,0,1.239000,0.032000,-0.030000,0,0.945000,0.090000,-0.083000,0,,,,,4.227000,0.034000,-0.034000,0,,,,
3434,K2-399 b,K2-399,K2-399 b,0,REFUTED,0.75997800000,0.00001000000,-0.00001000000,0,,,,,6.04900000,1.04700000,-0.48100000,0,,,,,,,,,,,,,1.1000000,,,0,0.03590000,0.00600000,-0.00300000,0,5690.00,38.00,-38.00,0,1.541000,0.048000,-0.047000,0,0.783000,0.131000,-0.114000,0,,,,,3.956000,0.063000,-0.063000,0,,,,
3435,K2-399 b,K2-399,K2-399 b,0,REFUTED,0.76001901813,0.00000961742,-0.00000961742,0,,,,,7.29025894,5.47106800,-5.47106800,0,9667.9228,,,0,2529.02,,,0,0.18655887,0.01377442,-0.01377442,0,0.6387380,0.2108883,-0.2108883,0,,,,,5690.20,141.20,-141.20,0,1.659990,0.100274,-0.100274,0,,,,,,,,,4.000000,0.080000,-0.080000,0,,,,
3436,K2-399 b,K2-399,K2-399 b,1,REFUTED,0.75997800000,0.00001000000,-0.00001000000,0,,,,,6.04900000,1.04700000,-0.48100000,0,,,,,,,,,,,,,,,,,0.03590000,0.00600000,-0.00300000,0,5690.00,38.00,-38.00,0,1.541000,0.048000,-0.047000,0,0.783000,0.131000,-0.114000,0,,,,,3.956000,0.063000,-0.063000,0,,,,
3437,K2-4 b,K2-4,K2-4 b,0,CONFIRMED,10.00361000000,,,0,,,,,2.57000000,,,0,,,,,,,,,0.14600000,,,0,2.8800000,,,0,0.03485000,,,0,4077.00,,,0,0.620000,,,0,,,,,,,,,,,,,,,,
